query,page,clicks,impressions,ctr,position
orginal farm,https://potshops.ca/listing/farm-the-original-farmacy/,0,7,0,85.85714285714286
original farm,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,41,0,88.39024390243902
original farm,https://potshops.ca/listing/farm-the-original-farmacy/,0,49,0,85.71428571428571
original farm cannabis,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,9,0,66.77777777777777
original farm cannabis,https://potshops.ca/listing/farm-the-original-farmacy/,0,9,0,73.22222222222223
original farm cannabis victoria reviews,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,19,0,48.21052631578947
original farm cannabis victoria reviews,https://potshops.ca/listing/farm-the-original-farmacy/,0,11,0,52.54545454545455
"original farm cannabis victoria, bc",https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,10,0,80.9
"original farm cannabis victoria, bc",https://potshops.ca/listing/farm-the-original-farmacy/,0,2,0,79
original farm downtown,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,70,0,31.685714285714287
original farm downtown,https://potshops.ca/listing/farm-the-original-farmacy/,0,4,0,67.5
original farm hillside,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,11,0,87.36363636363636
original farm hillside,https://potshops.ca/listing/farm-the-original-farmacy/,0,89,0,40.8876404494382
original farm langford,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,2,0,66
original farm langford,https://potshops.ca/listing/farm-the-original-farmacy/,0,1,0,84
original farm victoria,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,25,0,54.48
original farm victoria,https://potshops.ca/listing/farm-the-original-farmacy/,0,21,0,61.95238095238095
original farm victoria bc,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,1,0,39
original farms,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,2,0,77
original farms,https://potshops.ca/listing/farm-the-original-farmacy/,0,6,0,79.66666666666667
originalfarm,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,6,0,90.83333333333333
originalfarm,https://potshops.ca/listing/farm-the-original-farmacy/,0,9,0,91.11111111111111
orignal farm,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,2,0,90
orignal farm,https://potshops.ca/listing/farm-the-original-farmacy/,0,3,0,91
packman disposable flavors,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,1,0,5
peacemaker strain,https://potshops.ca/listing/peacemaker-420/,0,44,0,41.59090909090909
peacemaker weed,https://potshops.ca/listing/peacemaker-420/,0,1,0,64
peacemakers strain,https://potshops.ca/listing/peacemaker-420/,0,45,0,26.933333333333334
penticton dispensary,https://potshops.ca/listing/green-essence-head-shop-dispensary/,0,1,0,77
pharm dispensary,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,2,0,42.5
pharmacy near me,https://potshops.ca/listing/cannabis-convenience/,0,1,0,1
phyven,https://potshops.ca/listing/phyven-herbal-dispensary/,0,68,0,4.544117647058823
piffery,https://potshops.ca/listing/piffery/,0,2,0,9.5
pineapple dispensary,https://potshops.ca/listing/pineapple-express-dispensary/,0,10,0,48.7
pineapple express dispensary,https://potshops.ca/listing/pineapple-express-dispensary/,0,216,0,20.375
pineapple express dispensary toronto,https://potshops.ca/listing/pineapple-express-dispensary/,0,8,0,83.875
pineapple express esquimalt,https://potshops.ca/listing/pineapple-express-dispensary/,0,60,0,15.466666666666667
pineapple express hours,https://potshops.ca/listing/pineapple-express-dispensary/,0,2,0,30
pineapple express victoria,https://potshops.ca/listing/pineapple-express-dispensary/,0,229,0,15.751091703056769
pineapple express victoria bc,https://potshops.ca/listing/pineapple-express-dispensary/,0,43,0,33.651162790697676
pineapple victoria,https://potshops.ca/listing/pineapple-express-dispensary/,0,46,0,65.65217391304348
pineview grass station,https://potshops.ca/listing/the-grass-station/,0,1,0,23
playground casino chateauguay,https://potshops.ca/listing/green-leaf/,0,1,0,50
port alberni cannabis,https://potshops.ca/listing/the-port-alberni-cannabis-club/,0,9,0,43.888888888888886
port alberni dispensary,https://potshops.ca/listing/the-port-alberni-cannabis-club/,0,19,0,45.578947368421055
port union ontario edibles,https://potshops.ca/listing/cafe-cannabis-and-fine-edibles-harbord-st/,0,1,0,29
pot dispensaries maple ridge,https://potshops.ca/listing/green-era-medicinal/,0,1,0,96
pot dispensaries maple ridge,https://potshops.ca/listing/hammond-compassion-society/,0,1,0,88
pot dispensary,https://potshops.ca/listing/weeds-east-2nd/,0,7,0,90.42857142857143
pot dispensary calgary,https://potshops.ca/location/calgary/,0,18,0,47.77777777777778
pot doctor,https://potshops.ca/category/doctor/,0,5,0,82.4
pot doctor,https://potshops.ca/location/vancouver/,0,1,0,8
pot doctor penticton,https://potshops.ca/listing/green-essence-head-shop-dispensary/,0,10,0,27.8
pot doctor penticton,https://potshops.ca/listing/okanagan-cannabinoid-therapy-penticton/,0,13,0,32.53846153846154
pot near me,https://potshops.ca/location/canada/,0,1,0,76
pot near me,https://potshops.ca/location/nelson/,0,1,0,10
pot near me,https://potshops.ca/location/toronto/,0,2,0,80.5
pot shop,https://potshops.ca/location/calgary/,0,1,0,54
pot shop,https://potshops.ca/location/nelson/,0,1,0,11
pot shop,https://potshops.ca/location/vancouver/,0,184,0,68.53260869565217
pot shop calgary,https://potshops.ca/location/calgary/,0,7,0,43.142857142857146
pot shop commercial drive,https://potshops.ca/location/vancouver/,0,19,0,75.3157894736842
pot shop orangeville ontario,https://potshops.ca/listing/the-altered-native/,0,4,0,34.75
pot shop vancouver,https://potshops.ca/location/vancouver/,0,1,0,53
pot shop victoria,https://potshops.ca/listing/trees-dispensary-north-park/,0,7,0,93.85714285714286
pot shops,https://potshops.ca/location/fredericton/,0,1,0,9
pot shops,https://potshops.ca/location/nelson/,0,1,0,9
pot shops calgary,https://potshops.ca/location/calgary/,0,16,0,61.3125
pot shops in calgary,https://potshops.ca/location/calgary/,0,2,0,44
pot shops kamloops,https://potshops.ca/listing/phyven-herbal-dispensary/,0,2,0,68.5
pot shops nanaimo,https://potshops.ca/listing/cannabis-jacks-medicinals/,0,5,0,66
pot shops nanaimo,https://potshops.ca/listing/eggs-canna-nanaimo/,0,112,0,61.892857142857146
pot shops nanaimo,https://potshops.ca/listing/mr-greens/,0,113,0,73.64601769911505
pot shops near me,https://potshops.ca/location/fredericton/,0,1,0,9
pot shops open,https://potshops.ca/location/fredericton/,0,1,0,9
pot shops vancouver bc,https://potshops.ca/location/vancouver/,0,1,0,60
pot store calgary,https://potshops.ca/location/calgary/,0,5,0,85.8
pot stores calgary,https://potshops.ca/location/calgary/,0,4,0,90.5
pot stores in calgary,https://potshops.ca/location/calgary/,0,9,0,59.44444444444444
pot stores near me,https://potshops.ca/location/nelson/,0,1,0,10
pot+shop,https://potshops.ca/location/vancouver/,0,1,0,46
potorium,https://potshops.ca/listing/nelson-potorium/,0,141,0,13.709219858156029
potorium,https://potshops.ca/location/nelson/,0,15,0,30.266666666666666
potorium nelson,https://potshops.ca/listing/nelson-potorium/,0,20,0,13
potorium nelson,https://potshops.ca/location/nelson/,0,37,0,38.7027027027027
potorium nelson bc,https://potshops.ca/listing/nelson-potorium/,0,3,0,17.333333333333332
potorium nelson bc,https://potshops.ca/location/nelson/,0,22,0,37.63636363636363
potshop,https://potshops.ca/,0,8,0,67.625
potshop,https://potshops.ca/listing/online-dispensary-canada/,0,3,0,79.33333333333333
potshop,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,7
potshop,https://potshops.ca/location/calgary/,0,3,0,10.333333333333334
potshop,https://potshops.ca/location/canada/,0,3,0,68
potshop,https://potshops.ca/location/toronto/,0,4,0,82.25
potshops,https://potshops.ca/,0,44,0,5.386363636363637
potshops,https://potshops.ca/category/dispensary/,0,16,0,6.1875
potshops,https://potshops.ca/category/in-town-delivery/,0,2,0,2
potshops,https://potshops.ca/category/mail-order/,0,7,0,5
potshops,https://potshops.ca/en/index.php,0,2,0,3
potshops,https://potshops.ca/listing/cannabis-culture-920-davie/,0,1,0,9
potshops,https://potshops.ca/listing/cannabis-express/,0,1,0,4
potshops,https://potshops.ca/listing/exotik-konnection/,0,1,0,6
potshops,https://potshops.ca/listing/green-leaf/,0,7,0,8.285714285714285
potshops,https://potshops.ca/listing/justcompassion/,0,1,0,8
potshops,https://potshops.ca/listing/okanagan-cannabis-solutions-society/,0,1,0,7
potshops,https://potshops.ca/listing/online-dispensary-canada/,0,9,0,6.555555555555555
potshops,https://potshops.ca/listing/peacemaker-420/,0,1,0,4
potshops,https://potshops.ca/location/canada/,0,46,0,5.8478260869565215
potshops,https://potshops.ca/location/fredericton/,0,3,0,2
potshops,https://potshops.ca/location/nelson/,0,10,0,10.7
potshops,https://potshops.ca/location/toronto/,0,7,0,5.142857142857143
potshops,https://potshops.ca/location/vancouver/,0,1,0,3
rasta church,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,1,0,4
rasta temple,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,1,0,5
rastafari church,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,3,0,74
rastafari church near me,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,7,0,6.285714285714286
rastafari near me,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,1,0,68
rastafarian church,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,11,0,48.27272727272727
rastafarian church near me,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,27,0,6.62962962962963
rastafarian churches near me,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,2,0,6
rastafarian near me,https://potshops.ca/listing/mount-zion-rastafarian-church/,0,2,0,77
re leaf dispensary,https://potshops.ca/listing/tribal-releaf/,0,1,0,8
recreational cannabis nanaimo,https://potshops.ca/listing/eggs-canna-nanaimo/,0,2,0,34.5
recreational marijuana nanaimo,https://potshops.ca/listing/eggs-canna-nanaimo/,0,12,0,48.25
recreational weed nanaimo,https://potshops.ca/listing/eggs-canna-nanaimo/,0,1,0,37
releaf dispensary,https://potshops.ca/listing/tribal-releaf/,0,1,0,4
releaf vending machine,https://potshops.ca/listing/tribal-releaf/,0,1,0,19
rf green leaf,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,7
rmcc calgary,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,1,0,70
rocket chronic canada,https://potshops.ca/listing/rocket-chronic-2/,0,55,0,4.527272727272727
rocketchronic,https://potshops.ca/listing/rocket-chronic-2/,0,254,0,5.078740157480315
rocky mountain canabis,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,1,0,10
rocky mountain cannabis,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,1,0,48
rocky mountain dispensary near me,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,1,0,11
sacred leaf,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,2
saint john pot shops,https://potshops.ca/listing/tasty-budds-saint-john/,0,2,0,34
salmon arm cannabis,https://potshops.ca/listing/eden/,0,2,0,54.5
salmon arm dispensaries,https://potshops.ca/listing/eden/,0,4,0,17
salmon arm dispensary,https://potshops.ca/listing/eden/,0,5,0,37.6
sativa leaves,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,6
shannonville dispensary,https://potshops.ca/listing/leagle-dreams/,0,9,0,43.77777777777778
shannonville dispensary,https://potshops.ca/listing/peacemaker-420/,0,1,0,1
shilajit near me,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,4
shop kahnawake,https://potshops.ca/listing/green-leaf/,0,22,0,43.13636363636363
smoke on the water dispensary,https://potshops.ca/listing/smoke-on-the-water-2/,0,31,0,13.096774193548388
smoke on the water shannonville,https://potshops.ca/listing/smoke-on-the-water-2/,0,3,0,47.666666666666664
smoke on the water tyendinaga,https://potshops.ca/listing/smoke-on-the-water-2/,0,70,0,12.014285714285714
smoke on the water weed shop,https://potshops.ca/listing/smoke-on-the-water-2/,0,2,0,13
smoke signal smoke shop,https://potshops.ca/listing/smoke-signals/,0,1,0,79
"smoke signals convenience shop, grocery store",https://potshops.ca/listing/smoke-signals/,0,1,0,21
smoke signals deseronto,https://potshops.ca/listing/smoke-signals/,0,10,0,10.8
smoke signals dispensary,https://potshops.ca/listing/smoke-signals/,0,8,0,40.125
smoke signals hamilton,https://potshops.ca/listing/smoke-signals/,0,1,0,23
smoke signals smoke shop,https://potshops.ca/listing/smoke-signals/,0,2,0,41
smoke signals tyendinaga,https://potshops.ca/listing/smoke-signals/,0,4,0,22.5
society,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,4
soma leaf,https://potshops.ca/listing/the-green-leaf-society/,0,2,0,72
springfield dispensary,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,6
starbuds hfx,https://potshops.ca/category/dispensary/,0,1,0,57
stores near me,https://potshops.ca/listing/the-green-leaf-society/,0,5,0,26.2
surrey weed delivery surrey bc,https://potshops.ca/listing/420-delivery/,0,26,0,79.1923076923077
tasty budds,https://potshops.ca/listing/tasty-budds-saint-john/,0,3,0,24
tasty buds,https://potshops.ca/listing/tasty-budds-saint-john/,0,1,0,9
tgs dispensary,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,9
thc kahnawake,https://potshops.ca/listing/green-leaf/,0,28,0,7.857142857142857
thc main st,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,1,0,83
thc main street,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,1,0,75
thc oil nanaimo,https://potshops.ca/listing/eggs-canna-nanaimo/,0,53,0,80.37735849056604
the altered nation,https://potshops.ca/listing/the-altered-native/,0,7,0,61.857142857142854
the altered native,https://potshops.ca/listing/the-altered-native/,0,11,0,39.36363636363637
the cafe dispensary,https://potshops.ca/listing/cafe-cannabis-and-fine-edibles-fort-york/,0,5,0,49.4
the cafe dispensary,https://potshops.ca/listing/cafe-cannabis-and-fine-edibles-harbord-st/,0,4,0,51
the compassion club,https://potshops.ca/listing/justcompassion/,0,5,0,57.8
the compassion club,https://potshops.ca/listing/parkdale-compassion-club/,0,10,0,52.4
the dispensary vancouver,https://potshops.ca/location/vancouver/,0,1,0,71
the farm cannabis,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,3,0,7.333333333333333
the farm dispensary,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,7,0,50
the farm dispensary,https://potshops.ca/listing/the-farm-assists-medical-cannabis-resource-centre/,0,1,0,11
the farm dispensary victoria,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,11,0,7.7272727272727275
the farm downtown,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,106,0,12.216981132075471
the farm hillside,https://potshops.ca/listing/farm-the-original-farmacy/,0,68,0,74.41176470588235
the farm original,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,6,0,72.83333333333333
the farm original,https://potshops.ca/listing/farm-the-original-farmacy/,0,6,0,69.33333333333333
the farm victoria,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,9,0,68.77777777777777
the farm victoria,https://potshops.ca/listing/farm-the-original-farmacy/,0,1,0,86
the farm weed dispensary,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,1,0,9
the farmacy,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,26,0,58.80769230769231
the farmacy,https://potshops.ca/listing/farm-the-original-farmacy/,0,11,0,83.45454545454545
the farmacy dispensary,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,6,0,16.5
the farmacy dispensary,https://potshops.ca/listing/farm-the-original-farmacy/,0,1,0,85
the golden mile ontario edibles,https://potshops.ca/listing/cafe-cannabis-and-fine-edibles-fort-york/,0,1,0,29
the grass station,https://potshops.ca/listing/the-grass-station/,0,127,0,38.68503937007874
the grass station dispensary,https://potshops.ca/listing/the-grass-station/,0,100,0,43.05
the green dispensary,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,5
the green house dispensary,https://potshops.ca/listing/the-greenhouse-compassion-society/,0,1,0,16
the green leaf,https://potshops.ca/listing/green-leaf/,0,33,0,72.39393939393939
the green leaf,https://potshops.ca/listing/the-green-leaf-society/,0,146,0,53.68493150684932
the green leaf dispensary,https://potshops.ca/listing/green-leaf/,0,2,0,7
the green leaf restaurant,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,1
the green shop,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,7
the green society,https://potshops.ca/listing/the-green-leaf-society/,0,253,0,15.434782608695652
the greenery dispensary,https://potshops.ca/listing/mountain-greenery/,0,9,0,74
the greenhouse dispensary,https://potshops.ca/listing/the-greenhouse-compassion-society/,0,9,0,19.666666666666668
the healing tree,https://potshops.ca/listing/the-healing-tree-hastings/,0,34,0,54.85294117647059
the healing tree vancouver,https://potshops.ca/listing/the-healing-tree-hastings/,0,43,0,49.83720930232558
the herb,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,3,0,44
the herb center,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,2,0,45
the herb co,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,11,0,34.81818181818182
the herbal center,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,1,0,100
the herbal centre,https://potshops.ca/listing/the-herbal-health-centre-kamloops/,0,1,0,8
the herbal company,https://potshops.ca/listing/the-herb-co-mount-pleasant/,0,1,0,88
the highrollers kahnawake,https://potshops.ca/listing/green-leaf/,0,3,0,14.666666666666666
the honey pot,https://potshops.ca/listing/the-honeypot-shop-canadas-cannabis-store/,0,5,0,52.4
the honeypot,https://potshops.ca/listing/the-honeypot-shop-canadas-cannabis-store/,0,1,0,65
the joint kahnawake,https://potshops.ca/listing/green-leaf/,0,23,0,39.73913043478261
the medical dispensary,https://potshops.ca/location/vancouver/,0,1,0,8
the original farm,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,63,0,77.14285714285714
the original farm,https://potshops.ca/listing/farm-the-original-farmacy/,0,59,0,78.42372881355932
the original farm downtown,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,17,0,33.23529411764706
the original farm downtown,https://potshops.ca/listing/farm-the-original-farmacy/,0,2,0,64.5
the original farm hillside,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,7,0,90.14285714285714
the original farm hillside,https://potshops.ca/listing/farm-the-original-farmacy/,0,57,0,39.92982456140351
the original farm langford,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,1,0,64
the original farm victoria,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,5,0,28.4
the pot doctor,https://potshops.ca/category/doctor/,0,8,0,62.5
the pot doctor,https://potshops.ca/location/nelson/,0,1,0,11
the pot doctor,https://potshops.ca/location/vancouver/,0,1,0,10
the pot doctor penticton,https://potshops.ca/listing/okanagan-cannabinoid-therapy-penticton/,0,5,0,26
the pot doctor | tpd penticton | indigenous cannabis dispensary | penticton |,https://potshops.ca/listing/okanagan-cannabinoid-therapy-penticton/,0,3,0,14.333333333333334
the pot doctor | tpd penticton | indigenous cannabis dispensary | penticton |,https://potshops.ca/listing/tpd-boutique/,0,3,0,8.333333333333332
the pot doctor | tpd penticton | indigenous cannabis dispensary | penticton | reviews,https://potshops.ca/listing/tpd-boutique/,0,2,0,15
the pot shop,https://potshops.ca/en/index.php,0,15,0,7.8
the pot shop,https://potshops.ca/listing/nelson-potorium/,0,1,0,4
the pot shop,https://potshops.ca/location/calgary/,0,1,0,5
the pot shop,https://potshops.ca/location/vancouver/,0,1,0,91
the potorium,https://potshops.ca/listing/nelson-potorium/,0,22,0,32.72727272727273
the potorium,https://potshops.ca/location/nelson/,0,13,0,34.07692307692308
the potshop,https://potshops.ca/,0,1,0,69
the weed store deseronto photos,https://potshops.ca/listing/cannabis-convenience/,0,1,0,100
three kings dispensary,https://potshops.ca/listing/3-kings-medicinal/,0,3,0,15.333333333333334
tintyre,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,5
top shelf bud,https://potshops.ca/listing/top-shelf/,0,5,0,89.4
top shelf cannabis fredericton,https://potshops.ca/listing/king-canna-fredericton-2/,0,22,0,15.409090909090908
top shelf dispensary,https://potshops.ca/listing/top-shelf/,0,38,0,77.6842105263158
top shelf fredericton,https://potshops.ca/listing/king-canna-fredericton-2/,0,30,0,20.9
top shelf fredericton,https://potshops.ca/location/fredericton/,0,4,0,69
top shelf smoke shop fredericton,https://potshops.ca/listing/king-canna-fredericton-2/,0,1,0,20
top shelf trading post,https://potshops.ca/listing/top-shelf/,0,14,0,9.357142857142858
top shelf weed,https://potshops.ca/listing/top-shelf/,0,2,0,90.5
topshelf dispensary,https://potshops.ca/listing/top-shelf/,0,17,0,79
toronto dispensary kensington,https://potshops.ca/listing/bc-cannamed-kensington/,0,7,0,86.85714285714286
tpd boutique,https://potshops.ca/listing/tpd-boutique/,0,42,0,5
trees dispensary,https://potshops.ca/listing/trees-dispensary-north-park/,0,10,0,29.4
trees dispensary victoria,https://potshops.ca/listing/trees-dispensary-north-park/,0,5,0,31
trees dispo,https://potshops.ca/listing/trees-dispensary-north-park/,0,1,0,34
trees victoria,https://potshops.ca/listing/trees-dispensary-north-park/,0,5,0,95.8
tyendinaga dispensaries,https://potshops.ca/listing/cannabis-convenience/,0,1,0,21
tyendinaga dispensaries,https://potshops.ca/listing/peacemaker-420/,0,1,0,16
tyendinaga dispensary,https://potshops.ca/listing/leagle-dreams/,0,3,0,12.333333333333334
tyendinaga dispensary,https://potshops.ca/listing/peacemaker-420/,0,1,0,13
tyendinaga dispensary,https://potshops.ca/listing/smoke-on-the-water-2/,0,1,0,80
tyendinaga mohawk territory dispensary,https://potshops.ca/listing/exotik-konnection/,0,1,0,100
tyendinaga mohawk territory dispensary,https://potshops.ca/listing/smoke-on-the-water-2/,0,2,0,65.5
tyendinaga mohawk territory smoke shops,https://potshops.ca/listing/peacemaker-420/,0,1,0,1
tyendinaga pot shops,https://potshops.ca/listing/exotik-konnection/,0,3,0,31
tyendinaga pot shops,https://potshops.ca/listing/smoke-on-the-water-2/,0,2,0,55.5
tyendinaga smoke shops,https://potshops.ca/listing/smoke-on-the-water/,0,1,0,45
tyendinaga stores,https://potshops.ca/listing/peacemaker-420/,0,1,0,21
urban dispensary,https://potshops.ca/listing/urban-earth-medicinal/,0,4,0,40
urban meds,https://potshops.ca/listing/urban-earth-medicinal/,0,17,0,71
vancity weed vancouver,https://potshops.ca/location/vancouver/,0,4,0,71.75
vancouver bc dispensary,https://potshops.ca/location/vancouver/,0,1,0,90
vancouver dispensary,https://potshops.ca/location/vancouver/,0,3,0,92
vancouver dispensary society,https://potshops.ca/location/vancouver/,0,14,0,69.42857142857143
vancouver marijuana dispensary,https://potshops.ca/location/vancouver/,0,1,0,101
vape,https://potshops.ca/listing/leagle-dreams/,0,1,0,1
vernon dispensaries,https://potshops.ca/listing/eden-2/,0,2,0,61.5
vernon dispensary,https://potshops.ca/listing/eden-2/,0,9,0,66.11111111111111
veterans for healing,https://potshops.ca/listing/trauma-healing-centers/,0,11,0,72.0909090909091
veterans for healing reviews,https://potshops.ca/listing/trauma-healing-centers/,0,1,0,41
weast coast canabis,https://potshops.ca/listing/coastal-cannapy/,0,1,0,85
weed clones canada,https://potshops.ca/listing/clone-corner/,0,2,0,88
weed dartmouth,https://potshops.ca/location/dartmouth/,0,1,0,74
weed delivery arbutus ridge bc,https://potshops.ca/listing/cannabis-culture-920-davie/,0,47,0,38.57446808510638
weed delivery arbutus ridge bc,https://potshops.ca/listing/kushklub/,0,7,0,40.714285714285715
weed delivery gastown,https://potshops.ca/location/vancouver/,0,20,0,84.9
weed delivery kensington-cedar cottage bc,https://potshops.ca/listing/kushklub/,0,8,0,35.875
weed delivery surrey & langley,https://potshops.ca/listing/420-delivery/,0,6,0,96.66666666666667
weed delivery west point grey bc,https://potshops.ca/location/vancouver/,0,9,0,85.44444444444444
weed dispensary,https://potshops.ca/listing/green-leaf/,0,1,0,10
weed dispensary dartmouth,https://potshops.ca/location/dartmouth/,0,2,0,65
weed dispensary fredericton,https://potshops.ca/location/fredericton/,0,3,0,50.333333333333336
weed dispensary halifax,https://potshops.ca/listing/the-green-leaf-society/,0,13,0,61.84615384615385
weed dispensary salmon arm,https://potshops.ca/listing/eden/,0,4,0,44.75
weed dispensary vancouver,https://potshops.ca/location/vancouver/,0,1,0,98
weed fredericton,https://potshops.ca/location/fredericton/,0,3,0,65
weed in halifax,https://potshops.ca/listing/the-green-leaf-society/,0,12,0,73
weed in kahnawake,https://potshops.ca/listing/green-leaf/,0,69,0,8.376811594202898
weed near me maps,https://potshops.ca/location/nelson/,0,2,0,10
weed shop halifax,https://potshops.ca/listing/the-green-leaf-society/,0,2,0,95
weed shops halifax,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,74
weed shops in fredericton,https://potshops.ca/location/fredericton/,0,1,0,56
weed store dartmouth,https://potshops.ca/location/dartmouth/,0,1,0,73
weed store downtown victoria,https://potshops.ca/listing/farm-the-original-farmacy-downtown/,0,2,0,63
weed store fredericton,https://potshops.ca/location/fredericton/,0,1,0,80
weed store fredericton nb,https://potshops.ca/location/fredericton/,0,5,0,47.2
weed store kitsilano,https://potshops.ca/listing/lotusland-cannabis-club-kitsilano/,0,3,0,56.666666666666664
weed store near me,https://potshops.ca/location/nelson/,0,1,0,1
weed store near to me,https://potshops.ca/location/nelson/,0,1,0,12
weed store nelson,https://potshops.ca/listing/nelson-potorium/,0,6,0,85.66666666666667
weed store nelson,https://potshops.ca/location/nelson/,0,12,0,86.08333333333333
weed stores fredericton,https://potshops.ca/,0,1,0,72
weed stores fredericton,https://potshops.ca/location/fredericton/,0,2,0,91
weed stores halifax,https://potshops.ca/listing/the-green-leaf-society/,0,3,0,78.66666666666667
weed stores open now,https://potshops.ca/listing/green-leaf/,0,1,0,10
weed stores open now,https://potshops.ca/location/nelson/,0,1,0,12
weedmaps london,https://potshops.ca/listing/healing-health-compassion/,0,5,0,88.8
weedmaps vancouver,https://potshops.ca/listing/kushklub/,0,1,0,81
weeds - cannabis store and delivery,https://potshops.ca/listing/weeds-east-2nd/,0,1,0,61
weeds dispensary,https://potshops.ca/listing/weeds-east-2nd/,0,22,0,87
weeds shop,https://potshops.ca/listing/weeds-east-2nd/,0,1,0,90
weeds store,https://potshops.ca/listing/weeds-east-2nd/,0,26,0,70.07692307692308
weeds vancouver,https://potshops.ca/listing/weeds-east-2nd/,0,2,0,76
weedsgg,https://potshops.ca/listing/weeds-east-2nd/,0,5,0,5
west kelowna dispensary,https://potshops.ca/listing/okanagan-cannabinoid-therapy-west-kelowna/,0,11,0,89.54545454545455
west kelowna medical marijuana dispensary,https://potshops.ca/listing/hemp-herbals/,0,3,0,63.666666666666664
what is the best online dispensary canada,https://potshops.ca/listing/online-dispensary-canada/,0,1,0,88
where can i buy hemp seed oil,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,8
where can i get mushroom gummies,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,5
where green society,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,1
where to buy cannabis in london,https://potshops.ca/listing/healing-health-compassion/,0,1,0,1
where to buy cannabis topicals in fort macleod,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,5,0,70
where to buy cbd capsules in fort macleod,https://potshops.ca/listing/rocky-mountain-cannabis-club/,0,3,0,80.33333333333333
where to buy mullein near me,https://potshops.ca/listing/the-green-leaf-society/,0,3,0,9.333333333333334
where to buy rick simpson oil,https://potshops.ca/listing/the-green-leaf-society/,0,3,0,3.3333333333333335
where to buy sweet grass near me,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,10
where to buy weed in halifax,https://potshops.ca/listing/the-green-leaf-society/,0,121,0,85.98347107438016
where to buy white widow strain,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,10
where to buy wildflower cbd relief stick,https://potshops.ca/listing/the-green-leaf-society/,0,1,0,7
